,danceability,energy,speechiness,acousticness,valence,tempo_scale,reggaeton
1477,0.552,0.655,0.0282,0.354,0.896,0.4226142653715945,0
1478,0.538,0.841,0.0375,0.0424,0.881,0.32966716349270553,0
1480,0.381,0.691,0.102,0.0923,0.881,0.8394494650347131,0
1481,0.526,0.775,0.0352,0.707,0.962,0.25779730605776846,0
1482,0.545,0.802,0.0358,0.208,0.854,0.45497260069038503,0
1483,0.764,0.516,0.0334,0.167,0.936,0.452551266352318,0
1484,0.409,0.172,0.0389,0.922,0.352,0.5461688063431203,0
1485,0.517,0.796,0.0341,0.195,0.97,0.6757185046459699,0
1487,0.601,0.698,0.0313,0.103,0.787,0.5689526205264879,0
1489,0.535,0.797,0.0459,0.48,0.613,0.6386116944353637,0
1490,0.725,0.853,0.0353,0.0348,0.904,0.5690578959324908,0
1491,0.638,0.44,0.0348,0.722,0.904,0.5092891693770467,0
1492,0.636,0.684,0.057,0.52,0.881,0.5481524166246488,0
1493,0.523,0.402,0.0305,0.778,0.675,0.20658359144277172,0
1495,0.456,0.47,0.0294,0.513,0.639,0.48070412624183423,0
1496,0.629,0.677,0.0299,0.122,0.627,0.5496705987954277,0
1497,0.67,0.619,0.0323,0.0514,0.807,0.41692939344743707,0
1498,0.476,0.79,0.0406,0.0306,0.57,0.5075050282858393,0
1500,0.348,0.296,0.0259,0.751,0.192,0.3497581436067354,0
1501,0.707,0.643,0.0303,0.456,0.875,0.49810227228652637,0
1502,0.49,0.715,0.0476,0.386,0.866,0.5382731508929016,0
1503,0.504,0.578,0.031,0.408,0.654,0.5476094171621075,0
1505,0.581,0.696,0.108,0.673,0.932,0.705411709949634,0
1506,0.587,0.608,0.0291,0.0492,0.726,0.3155436366557882,0
1507,0.621,0.708,0.0259,0.246,0.624,0.42638755755517266,0
1508,0.709,0.324,0.0761,0.531,0.705,0.39807955496207315,0
1509,0.508,0.537,0.0339,0.579,0.886,0.4794463621806415,0
1510,0.631,0.69,0.0531,0.176,0.938,0.3379617573235667,0
1511,0.805,0.558,0.041,0.164,0.965,0.45086131904542914,0
1512,0.396,0.473,0.0345,0.326,0.385,0.553360778816372,0
1513,0.486,0.312,0.0533,0.726,0.598,0.9548922589331723,0
1515,0.539,0.406,0.0261,0.351,0.376,0.5670687448401199,0
1516,0.402,0.543,0.0399,0.606,0.61,0.6058211758708769,0
1517,0.703,0.478,0.0441,0.626,0.734,0.4653339169654087,0
1518,0.763,0.496,0.0762,0.676,0.909,0.6035605250472353,0
1519,0.456,0.71,0.0361,0.205,0.411,0.5011275550063997,0
1520,0.564,0.521,0.028,0.369,0.961,0.4969941101180747,0
1521,0.281,0.212,0.031,0.86,0.195,0.34339729275982256,0
1523,0.232,0.216,0.0314,0.936,0.432,0.3362662692058356,0
1524,0.381,0.0848,0.032,0.834,0.557,0.6729702624682096,0
1525,0.611,0.518,0.0278,0.433,0.792,0.32453083184193177,0
1527,0.71,0.622,0.0273,0.367,0.936,0.36523362828916384,0
1528,0.636,0.404,0.037,0.432,0.735,0.5134669407521096,0
1529,0.5,0.413,0.0366,0.857,0.462,0.47440422431418616,0
1530,0.629,0.592,0.0277,0.512,0.491,0.4510829514791195,0
1531,0.728,0.535,0.0882,0.305,0.931,0.522598197020152,0
1532,0.697,0.576,0.0563,0.559,0.927,0.5146028069747727,0
1533,0.691,0.384,0.0322,0.819,0.618,0.3591221139301526,0
1534,0.77,0.121,0.0958,0.903,0.369,0.4910765241385424,0
1535,0.376,0.199,0.0288,0.535,0.247,0.36231916178613577,0
1536,0.798,0.676,0.0487,0.579,0.939,0.49695532444217894,0
1538,0.554,0.667,0.0342,0.628,0.597,0.4386659943816178,0
1539,0.545,0.397,0.026,0.553,0.769,0.346599881426648,0
1540,0.313,0.078,0.0332,0.955,0.125,0.5235290532416513,0
1541,0.593,0.804,0.0319,0.105,0.962,0.6392987549798037,0
1542,0.377,0.916,0.0481,0.26,0.912,0.23245917807611965,0
1543,0.402,0.892,0.0302,0.0509,0.951,0.5615500972412303,0
1544,0.556,0.592,0.0338,0.458,0.587,0.3397071127388782,0
1545,0.849,0.416,0.0814,0.152,0.911,0.4644806320957009,0
1546,0.706,0.516,0.032,0.103,0.748,0.3371527989405969,0
1547,0.74,0.392,0.0824,0.483,0.387,0.2724028834379623,0
1548,0.332,0.179,0.0326,0.879,0.315,0.3487940425201824,0
1549,0.669,0.848,0.03,0.0273,0.661,0.3793737775586079,0
1550,0.56,0.827,0.0306,0.0271,0.904,0.2814953540301087,0
1551,0.714,0.728,0.0331,0.00982,0.979,0.4524072052704192,0
1553,0.934,0.467,0.307,0.102,0.73,0.4986951390466481,0
1554,0.863,0.457,0.0601,0.0105,0.382,0.22243585126247378,0
1555,0.822,0.298,0.162,0.0318,0.931,0.2277273256168308,0
1557,0.865,0.253,0.234,0.0748,0.954,0.23699156134508725,0
1558,0.582,0.663,0.0828,0.161,0.695,0.7604264208024202,0
1559,0.811,0.428,0.221,0.0122,0.653,0.26254024013874194,0
1560,0.838,0.453,0.31,0.025,0.815,0.25076601709894225,0
1561,0.857,0.468,0.0476,0.00414,0.843,0.30773663417904573,0
1563,0.866,0.548,0.261,0.0785,0.579,0.6049069420819043,0
1564,0.686,0.652,0.111,0.0331,0.503,0.596224491492085,0
1565,0.799,0.409,0.101,0.442,0.966,0.643653832301819,0
1566,0.928,0.411,0.0916,0.0259,0.693,0.46903517860803756,0
1568,0.787,0.727,0.224,0.0124,0.936,0.7726439087096006,0
1569,0.807,0.494,0.19,0.36,0.96,0.6232913524565185,0
1570,0.793,0.41,0.0511,0.188,0.931,0.6254910543608952,0
1571,0.825,0.433,0.337,0.0585,0.687,0.5214290859324354,0
1572,0.696,0.477,0.0668,0.117,0.58,0.32253613993871866,0
1573,0.775,0.652,0.0583,0.149,0.671,0.5778345403066285,0
1574,0.814,0.482,0.0588,0.0111,0.615,0.6362236049623502,0
1575,0.624,0.329,0.143,0.43,0.915,0.7837199895832756,0
1577,0.777,0.458,0.0841,0.265,0.961,0.36276242665351643,0
1578,0.605,0.641,0.0446,0.0503,0.972,0.6275577768050576,0
1579,0.679,0.575,0.0717,0.632,0.79,0.3823658154134275,0
1581,0.671,0.519,0.0376,0.645,0.939,0.24353525894979466,0
1583,0.701,0.784,0.204,0.128,0.712,0.6187423467550242,0
1584,0.719,0.435,0.0856,0.149,0.582,0.23875908000376778,0
1585,0.791,0.43,0.068,0.0312,0.716,0.30995295851594923,0
1586,0.75,0.474,0.243,0.0497,0.425,0.7275638716969842,0
1588,0.735,0.514,0.141,0.0205,0.817,0.5279617019154583,0
1589,0.859,0.375,0.112,0.461,0.804,0.2428537392161969,0
1590,0.934,0.429,0.0781,0.0631,0.915,0.5203486278181949,0
1591,0.888,0.521,0.306,0.229,0.962,0.6111514359011297,0
1592,0.717,0.719,0.0995,0.199,0.766,0.2828251486322509,0
1593,0.872,0.679,0.156,0.13,0.948,0.34085406058322576,0
1594,0.895,0.571,0.0501,0.208,0.933,0.5241163791909308,0
1598,0.749,0.849,0.0544,0.0299,0.959,0.6182990818876435,0
1600,0.831,0.65,0.06,0.155,0.826,0.377340299979499,0
1601,0.827,0.459,0.382,0.15,0.662,0.6329489857545753,0
1602,0.775,0.553,0.102,0.106,0.753,0.4912095035987566,0
1603,0.354,0.982,0.168,0.000237,0.194,0.610558569141008,0
1604,0.468,0.769,0.041,0.00014,0.17,0.3907546030286072,0
1606,0.291,0.974,0.171,0.0177,0.348,0.5604253126402517,0
1607,0.621,0.834,0.0557,0.000779,0.937,0.6116722721203022,0
1608,0.556,0.981,0.128,0.00662,0.716,0.37591077078219626,0
1609,0.59,0.894,0.0579,0.000387,0.732,0.3159647382797999,0
1610,0.539,0.828,0.0361,0.000721,0.587,0.3974091168501598,0
1611,0.43,0.704,0.0804,0.000155,0.703,0.4691016683381446,0
1612,0.197,0.956,0.0663,7.61e-05,0.209,0.7947683664027394,0
1613,0.359,0.959,0.104,0.000216,0.158,0.3848591802924439,0
1614,0.214,0.926,0.0759,4.56e-05,0.369,0.7661112927265776,0
1616,0.212,0.926,0.14,0.000725,0.262,0.7121271726904516,0
1617,0.64,0.922,0.0385,0.00369,0.716,0.5071282531485658,0
1618,0.406,0.755,0.0549,1.79e-05,0.492,0.43347979543326376,0
1619,0.415,0.646,0.0699,4.22e-05,0.409,0.7173521573147014,0
1620,0.654,0.928,0.0717,0.00366,0.52,0.5395198333324098,0
1621,0.301,0.995,0.159,0.000417,0.0374,0.30236758847289713,0
1623,0.42,0.929,0.121,0.000353,0.3,0.5187584151064667,0
1624,0.468,0.996,0.179,1.41e-05,0.094,0.23492483890092475,0
1625,0.518,0.858,0.0672,0.00563,0.249,0.4671900885975654,0
1626,0.555,0.939,0.0547,0.00178,0.578,0.43453809030413515,0
1627,0.286,0.856,0.0585,0.0238,0.696,0.71222136647477,0
1628,0.419,0.878,0.0553,0.000594,0.666,0.6305775187140885,0
1630,0.368,0.981,0.12,2.02e-05,0.277,0.7282786362956355,0
1631,0.221,0.956,0.0876,0.0103,0.432,0.7739127543924778,0
1632,0.633,0.846,0.0337,0.000819,0.448,0.3083516641825365,0
1633,0.244,0.998,0.0925,8.64e-06,0.192,0.4506618498551078,0
1634,0.324,0.994,0.141,9.06e-05,0.0841,0.39579674089506256,0
1635,0.306,0.995,0.1,2.98e-05,0.135,0.5226591459394168,0
1637,0.407,0.876,0.0529,0.000254,0.521,0.45853534206195734,0
1638,0.109,0.952,0.123,0.00144,0.137,0.9218413222590993,0
1639,0.331,0.79,0.078,0.00279,0.604,0.7197513284093995,0
1642,0.517,0.887,0.0732,0.000244,0.531,0.7337640390294716,0
1643,0.437,0.695,0.0617,0.00111,0.413,0.38009408296810154,0
1645,0.336,0.795,0.0897,0.00361,0.417,0.6742723530161403,0
1647,0.469,0.976,0.111,0.000287,0.222,0.5010111979787122,0
1648,0.447,0.993,0.111,1.56e-05,0.108,0.5897583652391691,0
1649,0.569,0.883,0.0747,8.07e-05,0.373,0.5564303880229832,0
1650,0.439,0.987,0.22,0.00156,0.378,0.7192748186769652,0
1651,0.319,0.967,0.124,0.000485,0.269,0.633691454407438,0
1653,0.522,0.992,0.114,0.000585,0.365,0.5064522742258102,0
1654,0.195,0.976,0.0808,6.86e-05,0.531,0.813352245967675,0
1655,0.471,0.994,0.131,0.000167,0.0662,0.47890890352894244,0
1656,0.247,0.997,0.23,7.88e-05,0.0697,0.4232847034835078,0
1657,0.437,0.997,0.115,1.39e-05,0.0419,0.43741377113126734,0
1658,0.282,0.97,0.18,6.35e-06,0.0391,0.922134985233739,0
1659,0.391,0.962,0.13,2.64e-05,0.475,0.7558053845599765,0
1660,0.475,0.945,0.0887,1.39e-05,0.604,0.6672909313548945,0
1661,0.444,0.979,0.166,1.99e-05,0.136,0.65614281994027,0
1662,0.272,0.942,0.144,1.52e-05,0.298,0.31746629801805193,0
1663,0.439,0.985,0.137,4.56e-06,0.0491,0.45117160445259563,0
1664,0.162,0.965,0.206,1.3e-05,0.118,0.8225832368308779,0
1665,0.236,0.997,0.258,0.000112,0.0646,0.3270075742884213,0
1666,0.191,0.964,0.149,0.000112,0.133,0.7006632350578184,0
1668,0.293,0.996,0.167,7.7e-05,0.269,0.7841078463422337,0
1669,0.389,0.998,0.102,9.61e-05,0.567,0.8116789210933127,0
1670,0.456,0.995,0.0895,0.000171,0.481,0.3403276835532112,0
1672,0.274,0.726,0.0449,0.000212,0.426,0.6253913197657346,0
1673,0.329,0.954,0.0722,4.2e-06,0.627,0.6832927930673375,0
1674,0.321,0.976,0.107,0.00023,0.369,0.40663456690252053,0
1675,0.239,0.964,0.0709,3.15e-05,0.53,0.6859967087583597,0
1676,0.375,0.937,0.0797,8.04e-05,0.497,0.5002133212174269,0
1677,0.34,0.967,0.105,0.000377,0.407,0.41415344721546554,0
1678,0.322,0.983,0.1,0.000285,0.08,0.48164052327417595,0
1680,0.578,0.896,0.0497,0.00104,0.576,0.5333806149191872,0
1682,0.479,0.96,0.0991,0.000148,0.506,0.3340444040580899,0
1683,0.3,0.963,0.0669,9.68e-06,0.244,0.5274741105613395,0
1684,0.291,0.925,0.0714,8.49e-06,0.233,0.39085433762376787,0
1685,0.304,0.912,0.0438,3.45e-05,0.362,0.7730483879010855,0
1686,0.38,0.847,0.0897,0.000117,0.119,0.5518813823214889,0
1688,0.297,0.868,0.0436,7.06e-06,0.702,0.3336122208123937,0
1690,0.364,0.88,0.0641,0.000128,0.435,0.47146205375694683,0
1691,0.512,0.996,0.114,5.63e-05,0.0601,0.5394090171155648,0
1692,0.481,0.926,0.0577,0.000179,0.462,0.34863335900575687,0
1693,0.325,0.985,0.151,0.00177,0.221,0.508247496938702,0
1695,0.435,0.987,0.16,0.000195,0.101,0.38553515921519954,0
1696,0.415,0.98,0.202,0.00211,0.185,0.4705976872655544,0
1697,0.538,0.215,0.0608,0.979,0.112,0.8068528748497056,0
1699,0.326,0.257,0.0322,0.946,0.108,0.355470719585104,0
1700,0.361,0.062,0.0439,0.987,0.363,0.42167232752841055,0
1701,0.383,0.116,0.0354,0.991,0.0916,0.6475102366480311,0
1702,0.237,0.0528,0.0401,0.991,0.12,0.2779270718476942,0
1703,0.282,0.149,0.0415,0.993,0.462,0.3186575723491376,0
1704,0.132,0.0195,0.0445,0.993,0.14,0.26616393042957903,0
1706,0.43,0.00236,0.0794,0.995,0.371,0.7743449376381739,0
1707,0.23,0.217,0.0386,0.989,0.156,0.6843178430731554,0
1708,0.255,0.197,0.0361,0.983,0.177,0.47667595675951213,0
1711,0.345,0.0534,0.03,0.976,0.27,0.6103923448157402,0
1713,0.448,0.0052,0.0564,0.995,0.0398,0.15842286360185948,0
1714,0.387,0.0175,0.0412,0.966,0.267,0.7152743532488544,0
1715,0.278,0.00448,0.0528,0.993,0.0391,0.2066279179295098,0
1716,0.549,0.124,0.032,0.981,0.0798,0.2566891438893168,0
1717,0.453,0.0385,0.0392,0.995,0.155,0.35518259742130665,0
1718,0.35,0.213,0.034,0.972,0.0396,0.523030380265848,0
1719,0.472,0.0584,0.0383,0.989,0.158,0.39274375412097806,0
1720,0.251,0.0802,0.0547,0.984,0.199,0.2581186730866195,0
1723,0.451,0.0992,0.0433,0.993,0.531,0.4497586976878196,0
1724,0.125,0.00615,0.0365,0.991,0.0585,0.2024446057436045,0
1725,0.538,0.00808,0.0939,0.995,0.281,0.3886878805844447,0
1726,0.417,0.184,0.037,0.574,0.296,0.42043672671058685,0
1727,0.163,0.00636,0.0438,0.974,0.0396,0.5395309149540944,0
1728,0.287,0.292,0.0541,0.968,0.346,0.6212578748774096,0
1729,0.0916,0.104,0.0407,0.862,0.0364,0.2949041162683747,0
1731,0.258,0.0703,0.0323,0.914,0.346,0.3215443347979543,0
1733,0.368,0.202,0.0364,0.992,0.835,0.3728300799539005,0
1734,0.15,0.0493,0.0372,0.978,0.067,0.8205165143867152,0
1736,0.376,0.00579,0.0576,0.996,0.0369,0.21192493309470906,0
1738,0.232,0.0892,0.0385,0.986,0.103,0.255409216584755,0
1739,0.51,0.0885,0.0676,0.992,0.396,0.2666293585403288,0
1740,0.375,0.00406,0.0671,0.994,0.358,0.5878966527961701,0
1741,0.339,0.0233,0.0595,0.995,0.0564,0.2086780179411455,0
1742,0.24,0.011,0.0463,0.995,0.161,0.16319904254788647,0
1743,0.252,0.0292,0.0438,0.992,0.0598,0.5097158118119006,0
1744,0.138,0.0337,0.0476,0.989,0.181,0.2136259620232825,0
1745,0.157,0.00296,0.0405,0.991,0.0393,0.7705051557244887,0
1746,0.197,0.0527,0.0432,0.991,0.0386,0.27314535209082497,0
1747,0.339,0.00527,0.0387,0.988,0.0993,0.315238892059464,0
1749,0.108,0.224,0.047,0.896,0.105,0.18076341291784642,0
1751,0.169,0.0161,0.0442,0.986,0.0573,0.5239612364873476,0
1752,0.171,0.238,0.0358,0.968,0.0987,0.39741465766100215,0
1753,0.174,0.122,0.0401,0.97,0.0398,0.4641703466885344,0
1754,0.3,0.0132,0.0387,0.995,0.0934,0.27767219454895026,0
1756,0.319,0.00393,0.0412,0.994,0.0453,0.20528150089484093,0
1758,0.305,0.00522,0.143,0.995,0.036,0.1892076086414486,0
1759,0.265,0.0322,0.0408,0.94,0.074,0.23291906537602713,0
1761,0.243,0.111,0.0453,0.959,0.185,0.6078214085849323,0
1762,0.264,0.0233,0.0451,0.993,0.512,0.6217620886640551,0
1763,0.164,0.149,0.0414,0.983,0.0337,0.3423112938347398,0
1765,0.314,0.0157,0.0356,0.991,0.0939,0.3452534643919791,0
1766,0.269,0.00856,0.0367,0.991,0.0808,0.2025277179062384,0
1767,0.316,0.0731,0.0479,0.619,0.234,0.39113137816588084,0
1768,0.32,0.0575,0.0441,0.994,0.188,0.5459360922877454,0
1769,0.243,0.00993,0.0431,0.994,0.136,0.749001268845683,0
1770,0.321,0.0822,0.0334,0.991,0.102,0.22448041046326722,0
1771,0.401,0.0429,0.0379,0.993,0.226,0.19641066273638486,0
1772,0.369,0.00245,0.0481,0.995,0.0736,0.3492594706309321,0
1773,0.406,0.134,0.0366,0.893,0.203,0.4887715468281628,0
1775,0.17,0.104,0.0445,0.954,0.079,0.4354079976063697,0
1776,0.554,0.00581,0.0746,0.996,0.42,0.4227915713185467,0
1777,0.281,0.0131,0.0361,0.99,0.0741,0.21700585663706023,0
1778,0.221,0.00921,0.0384,0.995,0.105,0.5797128751821542,0
1781,0.288,0.212,0.0304,0.951,0.148,0.5851484106184099,0
1782,0.292,0.0332,0.042,0.973,0.23,0.33932479679076233,0
1783,0.294,0.00684,0.047,0.993,0.055,0.0898331661855396,0
1784,0.396,0.00854,0.0768,0.994,0.0774,0.1658752541846974,0
1785,0.253,0.202,0.0362,0.906,0.302,0.33026003025282713,0
1786,0.297,0.06,0.0357,0.994,0.0641,0.44424005008892997,0
1787,0.0627,0.0717,0.0394,0.966,0.0374,0.19238249325406276,0
1789,0.538,0.0416,0.0399,0.941,0.16,0.14181151269676806,0
1791,0.219,0.0279,0.0476,0.948,0.0952,0.2507715579097845,0
1793,0.358,0.0161,0.0471,0.992,0.078,0.18701898835875636,0
1794,0.312,0.00198,0.0534,0.995,0.122,0.23111830185229304,0
1795,0.0787,0.0126,0.0448,0.988,0.267,0.007075615445564315,0
1796,0.142,0.0196,0.0395,0.954,0.0353,0.3431922827586589,0
1797,0.225,0.431,0.0479,0.0901,0.126,0.48591802924439964,0
1798,0.574,0.788,0.152,0.00428,0.0738,0.7968960377661666,0
1799,0.597,0.659,0.0762,0.7,0.232,0.5232520126995384,0
1800,0.652,0.0475,0.17,0.485,0.607,0.14422176541315052,0
1801,0.773,0.541,0.0518,0.00806,0.869,0.4178048415605139,0
1803,0.58,0.416,0.0398,0.319,0.176,0.5896253857789548,0
1805,0.496,0.215,0.0356,0.844,0.0353,0.2852021564835798,0
1806,0.585,0.666,0.395,0.127,0.136,0.7014167853323655,0
1807,0.819,0.48,0.18,0.0355,0.12,0.5390433235999756,0
1809,0.582,0.832,0.101,0.375,0.0388,0.3960571590046488,0
1811,0.643,0.445,0.043,0.682,0.0714,0.39572471035411316,0
1812,0.473,0.278,0.0297,0.527,0.174,0.3796452772898785,0
1813,0.688,0.525,0.0282,0.0542,0.653,0.31265687420697147,0
1814,0.611,0.848,0.0321,0.0585,0.175,0.36820350290061443,0
1817,0.562,0.809,0.0335,0.172,0.0853,0.36805944181871575,0
1819,0.507,0.661,0.04,0.967,0.355,0.5176557937488572,0
1820,0.529,0.713,0.0541,0.308,0.111,0.5008061879775486,0
1822,0.734,0.362,0.0307,0.251,0.26,0.3127898536671857,0
1823,0.428,0.333,0.0445,0.928,0.535,0.237844846214795,0
1824,0.485,0.739,0.0352,0.0174,0.0293,0.5899024263210679,0
1826,0.363,0.608,0.0692,0.457,0.139,0.22816504967336915,0
1827,0.491,0.775,0.0339,0.0414,0.0572,0.8114462070379379,0
1828,0.537,0.565,0.0345,0.013,0.241,0.3542517411998072,0
1829,0.498,0.545,0.0481,0.0216,0.0383,0.8001207896763612,0
1831,0.614,0.558,0.0729,0.0666,0.0703,0.506768100443819,0
1832,0.803,0.662,0.0377,0.0132,0.264,0.4898907906182991,0
1833,0.286,0.421,0.136,0.897,0.118,0.7072734223926329,0
1834,0.559,0.895,0.0515,0.0533,0.571,0.6729203951706292,0
1835,0.305,0.914,0.221,0.0275,0.0687,0.98800414452651,0
1836,0.515,0.663,0.0328,0.179,0.0756,0.4789753932590496,0
1837,0.364,0.729,0.0651,0.647,0.345,0.5155059591420609,0
1839,0.555,0.348,0.0336,0.107,0.175,0.6731309459826351,0
1840,0.63,0.484,0.0336,0.25,0.0365,0.36815363560303416,0
1841,0.836,0.768,0.0689,0.422,0.203,0.47891998515062695,0
1843,0.537,0.859,0.039,0.0694,0.21,0.6892824095878191,0
1844,0.492,0.945,0.0343,1.82e-05,0.117,0.5231855229694312,0
1845,0.803,0.949,0.274,0.036,0.502,0.2571545720000665,0
1848,0.66,0.756,0.0391,0.0853,0.489,0.5342449814105796,0
1851,0.507,0.824,0.0526,0.0246,0.0394,0.2848697078330443,0
1852,0.267,0.66,0.0422,0.0647,0.0985,0.5341397060045766,0
1853,0.708,0.293,0.385,0.41,0.583,0.22640861263637324,0
1855,0.759,0.542,0.0884,0.152,0.0382,0.5617107807556557,0
1856,0.488,0.894,0.331,0.767,0.114,0.7006410718144493,0
1857,0.449,0.555,0.0678,0.188,0.0535,0.5891710392898897,0
1858,0.582,0.619,0.0942,0.0479,0.503,0.2572598474060694,0
1859,0.538,0.596,0.045,0.00258,0.0483,0.4110007258462204,0
1861,0.585,0.496,0.0432,0.146,0.0364,0.4677552513034757,0
1863,0.838,0.57,0.0635,0.507,0.0722,0.467805118601056,0
1865,0.806,0.758,0.0399,0.00104,0.43,0.5176779569922263,0
1866,0.573,0.729,0.0449,0.118,0.188,0.4954482238930845,0
1868,0.718,0.533,0.0589,0.256,0.215,0.767767995168413,0
1869,0.506,0.299,0.0324,0.923,0.0944,0.2573817452445991,0
1871,0.406,0.284,0.029,0.968,0.0377,0.395591730893899,0
1872,0.253,0.34,0.291,0.963,0.0997,0.7417538882640085,0
1873,0.785,0.867,0.073,0.0795,0.982,0.42341768294372195,0
1874,0.707,0.351,0.0322,0.41,0.403,0.47889782190725794,0
1875,0.449,0.847,0.166,0.922,0.473,0.32430365859739907,0
1876,0.457,0.612,0.226,0.903,0.0357,0.30078291657201117,0
1877,0.62,0.525,0.226,0.00572,0.799,0.4300777375761169,0
1878,0.562,0.936,0.0617,0.0336,0.235,0.357160666891993,0
1879,0.501,0.949,0.0864,0.0822,0.106,0.4242931310567989,0
1880,0.629,0.497,0.036,0.0453,0.185,0.5065076823342327,0
1881,0.32,0.317,0.0659,0.93,0.0396,0.28576177837864797,0
1882,0.643,0.671,0.0374,0.803,0.0693,0.5066739066595005,0
1883,0.682,0.476,0.0663,0.274,0.0523,0.8446689088481207,0
1884,0.339,0.276,0.0807,0.711,0.101,0.47458153026113836,0
1886,0.743,0.35,0.0852,0.0803,0.293,0.8118174413643693,0
1887,0.795,0.687,0.05,0.0028,0.0375,0.4899240354833526,0
1889,0.629,0.717,0.0638,0.0876,0.129,0.6226763224530278,0
1890,0.589,0.341,0.0614,0.192,0.0398,0.4663589669712266,0
1893,0.704,0.859,0.0996,0.0185,0.926,0.39636744441181515,0
1894,0.741,0.62,0.0472,0.334,0.7,0.5122424215559706,0
1896,0.487,0.366,0.0531,0.241,0.161,0.1917785448722566,0
1897,0.681,0.556,0.185,0.271,0.514,0.6173516032336172,0
1898,0.512,0.511,0.324,0.537,0.651,0.3060577684938414,0
1899,0.524,0.364,0.0367,0.808,0.436,0.23083572049933782,0
1900,0.645,0.541,0.0385,0.0802,0.411,0.3406601322037467,0
1901,0.461,0.653,0.327,0.158,0.588,0.2662304201596862,0
1902,0.793,0.655,0.0866,0.108,0.37,0.32386593454086066,0
1903,0.839,0.403,0.178,0.0266,0.387,0.5571506934324769,0
1904,0.678,0.462,0.0628,0.0811,0.121,0.5335080535685593,0
1905,0.344,0.447,0.0907,0.776,0.556,0.7927293480127883,0
1906,0.415,0.313,0.0561,0.255,0.0875,0.2846536162101962,0
1907,0.905,0.448,0.0695,0.0129,0.647,0.4901789127820966,0
1908,0.839,0.465,0.0664,0.327,0.578,0.40657361798325564,0
1909,0.605,0.553,0.101,0.274,0.62,0.6565694623751239,0
1910,0.584,0.564,0.211,0.246,0.562,0.3958244449492738,0
1911,0.622,0.446,0.22,0.318,0.168,0.195429939217305,0
1913,0.623,0.784,0.227,0.143,0.821,0.523650951080181,0
1914,0.795,0.594,0.0747,0.111,0.409,0.5619656580543997,0
1915,0.543,0.298,0.0683,0.597,0.254,0.5094443120806299,0
1916,0.614,0.598,0.0561,0.00543,0.565,0.40017952227128917,0
1917,0.77,0.426,0.0473,0.0116,0.523,0.3794181040453459,0
1918,0.654,0.587,0.0439,0.026,0.288,0.36810376830545377,0
1920,0.796,0.438,0.157,0.298,0.442,0.6450556574449104,0
1921,0.655,0.629,0.0695,0.129,0.182,0.550618077449454,0
1922,0.474,0.503,0.0445,0.335,0.431,0.811617972174048,0
1923,0.307,0.481,0.128,0.365,0.329,0.19567373489436446,0
1924,0.379,0.505,0.0608,0.432,0.367,0.30166944630677256,0
1925,0.619,0.424,0.0468,0.0207,0.388,0.21849633475362784,0
1926,0.72,0.424,0.0937,0.627,0.234,0.5892375290199968,0
1927,0.66,0.532,0.071,0.204,0.635,0.25186309764570947,0
1928,0.57,0.653,0.152,0.0191,0.213,0.34605688196410656,0
1929,0.683,0.684,0.0643,0.0691,0.905,0.5917253530881709,0
1930,0.668,0.519,0.174,0.086,0.392,0.38307503920123664,0
1931,0.61,0.566,0.136,0.465,0.526,0.5783221316607473,0
1932,0.373,0.652,0.429,0.534,0.641,0.7627424797344844,0
1933,0.577,0.516,0.259,0.107,0.343,0.4697776472609002,0
1934,0.383,0.622,0.0752,0.0176,0.368,0.26187534283767083,0
1935,0.803,0.69,0.269,0.0781,0.444,0.39010632816006297,0
1936,0.797,0.574,0.0884,0.102,0.629,0.3125072723142305,0
1937,0.654,0.325,0.282,0.74,0.39,0.5890269782079909,0
1939,0.714,0.736,0.0457,0.191,0.814,0.6449836269039612,0
1940,0.806,0.707,0.0307,0.331,0.746,0.46782174103358287,0
1941,0.521,0.278,0.0447,0.903,0.19,0.2128280852619972,0
1942,0.839,0.902,0.0536,0.0868,0.639,0.4508779414779559,0
1943,0.722,0.833,0.094,0.0556,0.53,0.33445442406041703,0
1946,0.671,0.782,0.0402,0.0599,0.582,0.4898520049424032,0
1947,0.658,0.655,0.0836,0.0573,0.554,0.539586323062517,0
1949,0.785,0.744,0.0369,0.0149,0.833,0.5121870134475479,0
1950,0.783,0.71,0.0289,0.396,0.692,0.37905795134059916,0
1951,0.741,0.853,0.129,0.453,0.731,0.45160932850913393,0
1952,0.765,0.769,0.0595,0.167,0.581,0.3846818743454917,0
1953,0.52,0.708,0.0326,0.386,0.527,0.3963286587359194,0
1954,0.583,0.939,0.135,0.00345,0.578,0.3683364823608286,0
1955,0.598,0.775,0.0545,0.022,0.687,0.533247635458973,0
1956,0.818,0.83,0.122,0.21,0.864,0.423567284836463,0
1957,0.516,0.725,0.123,0.441,0.525,0.31223023177211756,0
1958,0.718,0.794,0.0703,0.0806,0.751,0.44717667983532705,0
1959,0.722,0.918,0.0607,0.141,0.831,0.3681591764138764,0
1960,0.658,0.836,0.0549,0.00264,0.387,0.5063747028740185,0
1961,0.742,0.847,0.0485,0.00117,0.516,0.4397796973609118,0
1962,0.709,0.917,0.189,0.0409,0.515,0.5067791820655034,0
1963,0.714,0.886,0.0461,0.058,0.752,0.5068013453088726,0
1964,0.539,0.846,0.0354,0.0063,0.46,0.4067675463627347,0
