,danceability,energy,speechiness,acousticness,valence,tempo,tempo_scale,reggaeton
1318,0.667,0.524,0.0402,0.765,0.814,101.337,0.3754342610497621,0
1319,0.649,0.546,0.0429,0.626,0.813,101.487,0.37626538267610077,0
1321,0.641,0.879,0.074,0.341,0.924,93.021,0.32935687808553904,0
1322,0.551,0.757,0.0517,0.447,0.859,95.567,0.3434637824899295,0
1326,0.674,0.528,0.045,0.702,0.955,88.105,0.3021182519849955,0
1327,0.67,0.718,0.0353,0.647,0.844,98.864,0.3617318358368564,0
1328,0.766,0.767,0.039,0.554,0.928,90.637,0.31614758503759444,0
1329,0.699,0.638,0.0423,0.534,0.941,99.181,0.3634882728738523,0
1330,0.581,0.482,0.0542,0.49,0.921,104.788,0.3945555992663966,0
1331,0.552,0.79,0.0363,0.522,0.939,105.969,0.4010992968711041,0
1332,0.561,0.626,0.0404,0.556,0.947,171.504,0.7642163354185251,0
1333,0.473,0.483,0.0515,0.414,0.897,190.009,0.8667490400545215,0
1334,0.593,0.599,0.032,0.71,0.947,93.858,0.3339945367605095,0
1335,0.801,0.629,0.0539,0.726,0.873,86.069,0.2908371611101569,0
1336,0.711,0.774,0.0584,0.479,0.722,90.275,0.3141418115126968,0
1338,0.678,0.621,0.0375,0.608,0.89,92.436,0.3261155037428177,0
1339,0.654,0.72,0.0395,0.69,0.678,99.911,0.3675330647887012,0
1340,0.735,0.775,0.0572,0.638,0.94,97.76,0.3556147806670028,0
1342,0.657,0.693,0.065,0.527,0.75,93.483,0.3319167326946626,0
1343,0.646,0.879,0.0446,0.533,0.835,96.101,0.3464225754796957,0
1344,0.604,0.909,0.042,0.233,0.956,97.044,0.3516475601039456,0
1345,0.531,0.786,0.0683,0.773,0.91,98.01,0.35699998337756744,0
1347,0.5,0.734,0.0429,0.553,0.924,100.975,0.37342848752486435,0
1348,0.556,0.909,0.0349,0.626,0.965,87.296,0.29763573601360827,0
1349,0.758,0.608,0.0441,0.754,0.833,104.753,0.39436167088691754,0
1352,0.722,0.731,0.0368,0.525,0.906,87.662,0.29966367278187495,0
1354,0.743,0.789,0.0394,0.481,0.752,89.888,0.31199751771674267,0
1355,0.712,0.855,0.0985,0.613,0.943,95.865,0.3451149441209226,0
1356,0.627,0.488,0.0829,0.271,0.88,100.291,0.36963857290875946,0
1358,0.643,0.828,0.0333,0.19,0.899,98.03,0.3571107995944126,0
1359,0.542,0.656,0.0379,0.71,0.945,103.594,0.3879398711207398,0
1360,0.702,0.763,0.0375,0.745,0.956,90.262,0.3140697809717474,0
1361,0.584,0.671,0.0378,0.401,0.919,95.158,0.34119759085544576,0
1362,0.543,0.663,0.0451,0.327,0.85,90.654,0.31624177882191273,0
1365,0.565,0.805,0.079,0.621,0.923,95.777,0.3446273527668039,0
1367,0.708,0.802,0.0625,0.119,0.913,98.036,0.35714404445946624,0
1368,0.688,0.845,0.0631,0.163,0.667,99.991,0.36797632965608185,0
1369,0.579,0.815,0.0418,0.351,0.381,95.043,0.34056039760858603,0
1370,0.378,0.507,0.0393,0.649,0.377,114.604,0.4489441984940076,0
1371,0.832,0.664,0.0976,0.0545,0.526,105.033,0.39591309792275,0
1372,0.811,0.857,0.0588,0.428,0.849,120.001,0.47884795460967755,0
1374,0.373,0.797,0.107,0.308,0.349,205.885,0.95471495298622,0
1375,0.737,0.65,0.0453,0.0401,0.812,93.009,0.3292903883554319,0
1376,0.439,0.0357,0.0452,0.943,0.256,98.647,0.36052947988408623,0
1377,0.636,0.597,0.0233,0.116,0.556,76.978,0.2404656497431834,0
1378,0.718,0.821,0.036,0.0173,0.921,114.011,0.44565849766454824,0
1379,0.691,0.779,0.0427,0.218,0.824,100.992,0.37352268130918276,0
1380,0.856,0.754,0.0721,0.846,0.809,129.956,0.5340067265443624,0
1381,0.669,0.266,0.0324,0.949,0.325,129.983,0.5341563284371035,0
1382,0.535,0.635,0.144,0.276,0.662,82.968,0.2736551066883128,0
1383,0.599,0.664,0.0309,0.393,0.758,144.963,0.6171576748541381,0
1384,0.701,0.587,0.0478,0.229,0.906,103.018,0.38474836407559887,0
1385,0.459,0.789,0.0515,0.236,0.932,145.197,0.6184542245912267,0
1387,0.71,0.74,0.0513,0.512,0.845,96.991,0.35135389712930587,0
1388,0.535,0.448,0.0255,0.724,0.116,97.002,0.35141484604857076,0
1389,0.546,0.492,0.0248,0.711,0.43,76.983,0.24049335379739473,0
1390,0.431,0.346,0.0406,0.828,0.0469,91.795,0.3225638439929299,0
1391,0.732,0.807,0.0355,0.298,0.509,137.952,0.5783110500390627,0
1392,0.58,0.571,0.0311,0.174,0.179,112.634,0.43802880113475806,0
1393,0.7,0.738,0.0665,0.785,0.36,99.538,0.3654663423445387,0
1395,0.788,0.455,0.0447,0.873,0.577,134.975,0.5618160561616586,0
1396,0.341,0.807,0.0813,0.269,0.391,127.281,0.5191850575413206,0
1397,0.5,0.279,0.0375,0.925,0.0986,132.789,0.5497038436604812,0
1398,0.569,0.561,0.0737,0.93,0.512,84.714,0.2833293624188964,0
1399,0.375,0.381,0.0326,0.845,0.124,152.857,0.660896835642928,0
1400,0.459,0.323,0.0308,0.906,0.0755,95.528,0.3432476908670815,0
1401,0.118,0.468,0.0428,0.919,0.329,91.959,0.3234725369710604,0
1402,0.755,0.74,0.0321,0.128,0.822,137.951,0.5783055092282204,0
1403,0.785,0.835,0.0356,0.26,0.681,112.99,0.44000132979460216,0
1404,0.715,0.592,0.0338,0.0218,0.424,133.056,0.5511832401553644,0
1405,0.762,0.526,0.0326,0.522,0.619,90.021,0.31273444555876306,0
1407,0.86,0.593,0.064,0.177,0.943,120.598,0.482155818682506,0
1408,0.635,0.852,0.0512,0.0669,0.518,98.053,0.35723823824378453,0
1409,0.656,0.708,0.0273,0.201,0.861,120.995,0.4843555205868827,0
1413,0.696,0.493,0.0366,0.585,0.294,74.026,0.22410917613683584,0
1414,0.675,0.792,0.0305,0.168,0.623,133.995,0.5563860615362453,0
1415,0.437,0.155,0.0311,0.828,0.294,100.424,0.37037550075077985,0
1416,0.687,0.456,0.0339,0.473,0.491,90.906,0.317638063154162,0
1417,0.742,0.62,0.0334,0.334,0.686,120.009,0.4788922810964157,0
1419,0.675,0.792,0.0305,0.168,0.623,133.995,0.5563860615362453,0
1420,0.437,0.155,0.0311,0.828,0.294,100.424,0.37037550075077985,0
1421,0.608,0.744,0.0313,0.194,0.394,91.012,0.31822538910344145,0
1422,0.596,0.626,0.0341,0.0205,0.739,131.524,0.5426947179450241,0
1423,0.712,0.56,0.0263,0.382,0.534,92.011,0.32376065913485774,0
1424,0.493,0.577,0.0264,0.197,0.885,191.945,0.8774760498451344,0
1426,0.395,0.286,0.0416,0.952,0.332,84.005,0.27940092753173495,0
1427,0.7,0.837,0.0404,0.00628,0.291,129.001,0.5287152521900055,0
1428,0.588,0.32,0.238,0.936,0.201,113.477,0.44269970467478215,0
1429,0.467,0.362,0.0422,0.829,0.112,91.029,0.31831958288775974,0
1430,0.785,0.835,0.0356,0.26,0.681,112.99,0.44000132979460216,0
1431,0.656,0.708,0.0273,0.201,0.861,120.995,0.4843555205868827,0
1432,0.437,0.155,0.0311,0.828,0.294,100.424,0.37037550075077985,0
1433,0.687,0.456,0.0339,0.473,0.491,90.906,0.317638063154162,0
1434,0.762,0.526,0.0326,0.522,0.619,90.021,0.31273444555876306,0
1435,0.773,0.853,0.0274,0.229,0.83,119.95,0.47856537325672244,0
1436,0.63,0.659,0.0296,0.25,0.435,105.465,0.39830672820660573,0
1437,0.493,0.577,0.0264,0.197,0.885,191.945,0.8774760498451344,0
1438,0.86,0.593,0.064,0.177,0.943,120.598,0.482155818682506,0
1439,0.596,0.626,0.0341,0.0205,0.739,131.524,0.5426947179450241,0
1440,0.781,0.56,0.0491,0.239,0.696,82.963,0.27362740263410146,0
1443,0.513,0.461,0.0287,0.267,0.307,136.16,0.5683819170097352,0
1445,0.747,0.567,0.0276,0.307,0.685,83.012,0.2738989023653721,0
1447,0.69,0.76,0.0396,0.0582,0.628,96.965,0.3512098360474072,0
1449,0.489,0.587,0.0271,0.148,0.659,179.968,0.8111137583874024,0
1450,0.693,0.656,0.0775,0.0861,0.583,166.051,0.7340022938956886,0
1451,0.717,0.705,0.0271,0.0113,0.643,105.58,0.39894392145346547,0
1453,0.612,0.58,0.0348,0.732,0.944,127.308,0.5193346594340617,0
1454,0.491,0.605,0.0367,0.192,0.903,151.416,0.6529125272192332,0
1455,0.428,0.244,0.0269,0.953,0.39,100.495,0.37076889832058024,0
1456,0.511,0.769,0.042,0.181,0.818,129.657,0.5323500241025272,0
1457,0.606,0.457,0.0497,0.713,0.813,92.033,0.3238825569733875,0
1458,0.489,0.866,0.0933,0.753,0.416,138.63,0.5820677197901141,0
1459,0.807,0.497,0.0297,0.306,0.765,114.523,0.44849539281578465,0
1460,0.691,0.507,0.0343,0.627,0.885,128.518,0.5260390405531945,0
1461,0.438,0.805,0.0624,0.00255,0.564,113.253,0.4414585630461162,0
1462,0.551,0.293,0.0272,0.486,0.322,106.798,0.40569262905933656,0
1463,0.423,0.681,0.0397,0.0592,0.559,110.461,0.42598861917453,0
1465,0.594,0.885,0.272,0.789,0.822,116.152,0.457521373677824,0
1466,0.433,0.478,0.0336,0.759,0.751,121.946,0.48962483169787063,0
1467,0.487,0.382,0.0309,0.0422,0.714,116.557,0.4597654020689388,0
1468,0.483,0.721,0.032,0.729,0.562,95.261,0.34176829437219836,0
1469,0.638,0.428,0.0687,0.252,0.901,139.434,0.5865225317072901,0
1470,0.443,0.727,0.145,0.263,0.566,160.82,0.7050183123798336,0
1471,0.654,0.483,0.0509,0.709,0.604,120.673,0.4825713794956754,0
1472,0.599,0.538,0.0322,0.0647,0.799,121.942,0.4896026684545016,0
1473,0.452,0.818,0.0439,0.135,0.755,124.474,0.5036320015071005,0
1474,0.641,0.703,0.0518,0.397,0.722,129.118,0.5293635270585497,0
1475,0.572,0.418,0.0349,0.635,0.694,104.566,0.39332553925941527,0
1476,0.44,0.466,0.0284,0.17,0.543,107.744,0.41093423611611324,0
1480,0.381,0.691,0.102,0.0923,0.881,185.082,0.8394494650347131,0
1481,0.526,0.775,0.0352,0.707,0.962,80.106,0.25779730605776846,0
1482,0.545,0.802,0.0358,0.208,0.854,115.692,0.45497260069038503,0
1483,0.764,0.516,0.0334,0.167,0.936,115.255,0.452551266352318,0
1484,0.409,0.172,0.0389,0.922,0.352,132.151,0.5461688063431203,0
1485,0.517,0.796,0.0341,0.195,0.97,155.532,0.6757185046459699,0
1487,0.601,0.698,0.0313,0.103,0.787,136.263,0.5689526205264879,0
1488,0.594,0.577,0.0534,0.0215,0.89,110.783,0.4277727602657373,0
1489,0.535,0.797,0.0459,0.48,0.613,148.835,0.6386116944353637,0
1490,0.725,0.853,0.0353,0.0348,0.904,136.282,0.5690578959324908,0
1491,0.638,0.44,0.0348,0.722,0.904,125.495,0.5092891693770467,0
1492,0.636,0.684,0.057,0.52,0.881,132.509,0.5481524166246488,0
1493,0.523,0.402,0.0305,0.778,0.675,70.863,0.20658359144277172,0
1494,0.334,0.436,0.0464,0.469,0.366,174.998,0.7835759285013768,0
1495,0.456,0.47,0.0294,0.513,0.639,120.336,0.48070412624183423,0
1497,0.67,0.619,0.0323,0.0514,0.807,108.826,0.41692939344743707,0
1498,0.476,0.79,0.0406,0.0306,0.57,125.173,0.5075050282858393,0
1499,0.259,0.241,0.042,0.554,0.275,178.453,0.8027194299613806,0
1500,0.348,0.296,0.0259,0.751,0.192,96.703,0.3497581436067354,0
1501,0.707,0.643,0.0303,0.456,0.875,123.476,0.49810227228652637,0
1502,0.49,0.715,0.0476,0.386,0.866,130.726,0.5382731508929016,0
1504,0.552,0.742,0.0454,0.218,0.751,138.591,0.581851628167266,0
1506,0.587,0.608,0.0291,0.0492,0.726,90.528,0.3155436366557882,0
1508,0.709,0.324,0.0761,0.531,0.705,105.424,0.39807955496207315,0
1509,0.508,0.537,0.0339,0.579,0.886,120.109,0.4794463621806415,0
1510,0.631,0.69,0.0531,0.176,0.938,94.574,0.3379617573235667,0
1511,0.805,0.558,0.041,0.164,0.965,114.95,0.45086131904542914,0
1513,0.486,0.312,0.0533,0.726,0.598,205.917,0.9548922589331723,0
1514,0.533,0.638,0.0341,0.202,0.937,156.663,0.6819851617085645,0
1515,0.539,0.406,0.0261,0.351,0.376,135.923,0.5670687448401199,0
1516,0.402,0.543,0.0399,0.606,0.61,142.917,0.6058211758708769,0
1517,0.703,0.478,0.0441,0.626,0.734,117.562,0.4653339169654087,0
1518,0.763,0.496,0.0762,0.676,0.909,142.509,0.6035605250472353,0
1519,0.456,0.71,0.0361,0.205,0.411,124.022,0.5011275550063997,0
1520,0.564,0.521,0.028,0.369,0.961,123.276,0.4969941101180747,0
1521,0.281,0.212,0.031,0.86,0.195,95.555,0.34339729275982256,0
1522,0.573,0.939,0.0808,0.493,0.963,137.382,0.5751527878589753,0
1524,0.381,0.0848,0.032,0.834,0.557,155.036,0.6729702624682096,0
1526,0.365,0.305,0.027,0.54,0.398,94.921,0.3398844186858305,0
1531,0.728,0.535,0.0882,0.305,0.931,127.897,0.522598197020152,0
1532,0.697,0.576,0.0563,0.559,0.927,126.454,0.5146028069747727,0
1533,0.691,0.384,0.0322,0.819,0.618,98.393,0.3591221139301526,0
1534,0.77,0.121,0.0958,0.903,0.369,122.208,0.4910765241385424,0
1535,0.376,0.199,0.0288,0.535,0.247,98.97,0.36231916178613577,0
1536,0.798,0.676,0.0487,0.579,0.939,123.269,0.49695532444217894,0
1537,0.533,0.905,0.0754,0.00876,0.486,108.9,0.4173394134497642,0
1538,0.554,0.667,0.0342,0.628,0.597,112.749,0.4386659943816178,0
1539,0.545,0.397,0.026,0.553,0.769,96.133,0.346599881426648,0
1541,0.593,0.804,0.0319,0.105,0.962,148.959,0.6392987549798037,0
1542,0.377,0.916,0.0481,0.26,0.912,75.533,0.23245917807611965,0
1543,0.402,0.892,0.0302,0.0509,0.951,134.927,0.5615500972412303,0
1544,0.556,0.592,0.0338,0.458,0.587,94.889,0.3397071127388782,0
1546,0.706,0.516,0.032,0.103,0.748,94.428,0.3371527989405969,0
1547,0.74,0.392,0.0824,0.483,0.387,82.742,0.2724028834379623,0
1548,0.332,0.179,0.0326,0.879,0.315,96.529,0.3487940425201824,0
1549,0.669,0.848,0.03,0.0273,0.661,102.048,0.3793737775586079,0
1552,0.584,0.367,0.0328,0.55,0.588,120.175,0.47981205569623053,0
1554,0.863,0.457,0.0601,0.0105,0.382,73.724,0.22243585126247378,0
1555,0.822,0.298,0.162,0.0318,0.931,74.679,0.2277273256168308,0
1556,0.722,0.605,0.153,0.825,0.709,165.998,0.733708630921049,0
1557,0.865,0.253,0.234,0.0748,0.954,76.351,0.23699156134508725,0
1558,0.582,0.663,0.0828,0.161,0.695,170.82,0.7604264208024202,0
1560,0.838,0.453,0.31,0.025,0.815,78.837,0.25076601709894225,0
1561,0.857,0.468,0.0476,0.00414,0.843,89.119,0.30773663417904573,0
1562,0.687,0.361,0.0538,0.177,0.578,161.134,0.7067581269843028,0
1563,0.866,0.548,0.261,0.0785,0.579,142.752,0.6049069420819043,0
1566,0.928,0.411,0.0916,0.0259,0.693,118.23,0.46903517860803756,0
1567,0.781,0.722,0.0668,0.236,0.532,87.862,0.3007718349503266,0
1568,0.787,0.727,0.224,0.0124,0.936,173.025,0.7726439087096006,0
1569,0.807,0.494,0.19,0.36,0.96,146.07,0.6232913524565185,0
1570,0.793,0.41,0.0511,0.188,0.931,146.467,0.6254910543608952,0
1571,0.825,0.433,0.337,0.0585,0.687,127.686,0.5214290859324354,0
1572,0.696,0.477,0.0668,0.117,0.58,91.79,0.32253613993871866,0
1573,0.775,0.652,0.0583,0.149,0.671,137.866,0.5778345403066285,0
1574,0.814,0.482,0.0588,0.0111,0.615,148.404,0.6362236049623502,0
1576,0.794,0.465,0.24,0.0681,0.808,80.949,0.26246820959779255,0
1577,0.777,0.458,0.0841,0.265,0.961,99.05,0.36276242665351643,0
1578,0.605,0.641,0.0446,0.0503,0.972,146.84,0.6275577768050576,0
1579,0.679,0.575,0.0717,0.632,0.79,102.588,0.3823658154134275,0
1580,0.778,0.575,0.358,0.259,0.811,78.142,0.24691515356357246,0
1581,0.671,0.519,0.0376,0.645,0.939,77.532,0.24353525894979466,0
1582,0.932,0.462,0.284,0.137,0.749,124.122,0.5016816360906255,0
1583,0.701,0.784,0.204,0.128,0.712,145.249,0.6187423467550242,0
1584,0.719,0.435,0.0856,0.149,0.582,76.67,0.23875908000376778,0
1585,0.791,0.43,0.068,0.0312,0.716,89.519,0.30995295851594923,0
1586,0.75,0.474,0.243,0.0497,0.425,164.889,0.7275638716969842,0
1587,0.799,0.641,0.171,0.313,0.719,96.806,0.350328847123488,0
1588,0.735,0.514,0.141,0.0205,0.817,128.865,0.5279617019154583,0
1589,0.859,0.375,0.112,0.461,0.804,77.409,0.2428537392161969,0
1590,0.934,0.429,0.0781,0.0631,0.915,127.491,0.5203486278181949,0
1592,0.717,0.719,0.0995,0.199,0.766,84.623,0.2828251486322509,0
1593,0.872,0.679,0.156,0.13,0.948,95.096,0.34085406058322576,0
1594,0.895,0.571,0.0501,0.208,0.933,128.171,0.5241163791909308,0
1595,0.826,0.508,0.0798,0.148,0.91,81.564,0.26587580826578155,0
1597,0.85,0.565,0.0969,0.0176,0.709,131.225,0.5410380155031888,0
1598,0.749,0.849,0.0544,0.0299,0.959,145.169,0.6182990818876435,0
1599,0.886,0.522,0.173,0.0477,0.79,82.439,0.2707240177527579,0
1600,0.831,0.65,0.06,0.155,0.826,101.681,0.377340299979499,0
1601,0.827,0.459,0.382,0.15,0.662,147.813,0.6329489857545753,0
1602,0.775,0.553,0.102,0.106,0.753,122.232,0.4912095035987566,0
1603,0.354,0.982,0.168,0.000237,0.194,143.772,0.610558569141008,0
1604,0.468,0.769,0.041,0.00014,0.17,104.102,0.3907546030286072,0
1605,0.404,0.969,0.195,8.51e-05,0.29,173.878,0.7773702203580471,0
1606,0.291,0.974,0.171,0.0177,0.348,134.724,0.5604253126402517,0
1607,0.621,0.834,0.0557,0.000779,0.937,143.973,0.6116722721203022,0
1608,0.556,0.981,0.128,0.00662,0.716,101.423,0.37591077078219626,0
1611,0.43,0.704,0.0804,0.000155,0.703,118.242,0.4691016683381446,0
1612,0.197,0.956,0.0663,7.61e-05,0.209,177.018,0.7947683664027394,0
1613,0.359,0.959,0.104,0.000216,0.158,103.038,0.3848591802924439,0
1614,0.214,0.926,0.0759,4.56e-05,0.369,171.846,0.7661112927265776,0
1615,0.577,0.828,0.0298,0.00213,0.604,123.257,0.4968888347120718,0
1617,0.64,0.922,0.0385,0.00369,0.716,125.105,0.5071282531485658,0
1619,0.415,0.646,0.0699,4.22e-05,0.409,163.046,0.7173521573147014,0
1622,0.388,0.979,0.176,6.34e-05,0.0547,183.905,0.8329279306733748,0
1623,0.42,0.929,0.121,0.000353,0.3,127.204,0.5187584151064667,0
1625,0.518,0.858,0.0672,0.00563,0.249,117.897,0.4671900885975654,0
1626,0.555,0.939,0.0547,0.00178,0.578,112.004,0.43453809030413515,0
1627,0.286,0.856,0.0585,0.0238,0.696,162.12,0.71222136647477,0
1628,0.419,0.878,0.0553,0.000594,0.666,147.385,0.6305775187140885,0
1629,0.372,0.888,0.0943,0.000211,0.555,141.374,0.5972717047412718,0
1630,0.368,0.981,0.12,2.02e-05,0.277,165.018,0.7282786362956355,0
1631,0.221,0.956,0.0876,0.0103,0.432,173.254,0.7739127543924778,0
1632,0.633,0.846,0.0337,0.000819,0.448,89.23,0.3083516641825365,0
1633,0.244,0.998,0.0925,8.64e-06,0.192,114.914,0.4506618498551078,0
1634,0.324,0.994,0.141,9.06e-05,0.0841,105.012,0.39579674089506256,0
1635,0.306,0.995,0.1,2.98e-05,0.135,127.908,0.5226591459394168,0
1637,0.407,0.876,0.0529,0.000254,0.521,116.335,0.45853534206195734,0
1638,0.109,0.952,0.123,0.00144,0.137,199.952,0.9218413222590993,0
1639,0.331,0.79,0.078,0.00279,0.604,163.479,0.7197513284093995,0
1640,0.42,0.93,0.0638,0.0189,0.344,99.641,0.3660370458612914,0
1641,0.555,0.939,0.0547,0.00178,0.578,112.004,0.43453809030413515,0
1642,0.517,0.887,0.0732,0.000244,0.531,166.008,0.7337640390294716,0
1644,0.314,0.991,0.349,0.000139,0.0396,138.777,0.582882218983926,0
1645,0.336,0.795,0.0897,0.00361,0.417,155.271,0.6742723530161403,0
1646,0.369,0.995,0.12,7.6e-05,0.27,185.985,0.8444528172252728,0
1647,0.469,0.976,0.111,0.000287,0.222,124.001,0.5010111979787122,0
1648,0.447,0.993,0.111,1.56e-05,0.108,140.018,0.5897583652391691,0
1650,0.439,0.987,0.22,0.00156,0.378,163.393,0.7192748186769652,0
1651,0.319,0.967,0.124,0.000485,0.269,147.947,0.633691454407438,0
1652,0.279,0.987,0.0992,1.94e-05,0.22,85.629,0.28839920433956306,0
1653,0.522,0.992,0.114,0.000585,0.365,124.983,0.5064522742258102,0
1654,0.195,0.976,0.0808,6.86e-05,0.531,180.372,0.813352245967675,0
1655,0.471,0.994,0.131,0.000167,0.0662,120.012,0.47890890352894244,0
1657,0.437,0.997,0.115,1.39e-05,0.0419,112.523,0.43741377113126734,0
1658,0.282,0.97,0.18,6.35e-06,0.0391,200.005,0.922134985233739,0
1659,0.391,0.962,0.13,2.64e-05,0.475,169.986,0.7558053845599765,0
1660,0.475,0.945,0.0887,1.39e-05,0.604,154.011,0.6672909313548945,0
1661,0.444,0.979,0.166,1.99e-05,0.136,151.999,0.65614281994027,0
1662,0.272,0.942,0.144,1.52e-05,0.298,90.875,0.31746629801805193,0
1664,0.162,0.965,0.206,1.3e-05,0.118,182.038,0.8225832368308779,0
1665,0.236,0.997,0.258,0.000112,0.0646,92.597,0.3270075742884213,0
1666,0.191,0.964,0.149,0.000112,0.133,160.034,0.7006632350578184,0
1667,0.211,0.998,0.216,1.2e-05,0.0396,151.981,0.6560430853451094,0
1668,0.293,0.996,0.167,7.7e-05,0.269,175.094,0.7841078463422337,0
1669,0.389,0.998,0.102,9.61e-05,0.567,180.07,0.8116789210933127,0
1670,0.456,0.995,0.0895,0.000171,0.481,95.001,0.3403276835532112,0
1671,0.415,0.908,0.0765,0.00437,0.437,114.816,0.4501188503925665,0
1672,0.274,0.726,0.0449,0.000212,0.426,146.449,0.6253913197657346,0
1673,0.329,0.954,0.0722,4.2e-06,0.627,156.899,0.6832927930673375,0
1674,0.321,0.976,0.107,0.00023,0.369,106.968,0.40663456690252053,0
1676,0.375,0.937,0.0797,8.04e-05,0.497,123.857,0.5002133212174269,0
1677,0.34,0.967,0.105,0.000377,0.407,108.325,0.41415344721546554,0
1679,0.668,0.317,0.0329,0.721,0.348,85.831,0.2895184481296993,0
1680,0.578,0.896,0.0497,0.00104,0.576,129.843,0.5333806149191872,0
1683,0.3,0.963,0.0669,9.68e-06,0.244,128.777,0.5274741105613395,0
1684,0.291,0.925,0.0714,8.49e-06,0.233,104.12,0.39085433762376787,0
1685,0.304,0.912,0.0438,3.45e-05,0.362,173.098,0.7730483879010855,0
1686,0.38,0.847,0.0897,0.000117,0.119,133.182,0.5518813823214889,0
1687,0.342,0.82,0.046,2.62e-05,0.525,119.421,0.4756342843211676,0
1689,0.488,0.847,0.0563,0.0024,0.522,103.61,0.38802852409421595,0
1690,0.364,0.88,0.0641,0.000128,0.435,118.668,0.47146205375694683,0
1691,0.512,0.996,0.114,5.63e-05,0.0601,130.931,0.5394090171155648,0
1692,0.481,0.926,0.0577,0.000179,0.462,96.5,0.34863335900575687,0
1693,0.325,0.985,0.151,0.00177,0.221,125.307,0.508247496938702,0
1694,0.317,0.981,0.174,0.00242,0.234,140.079,0.5900963547005469,0
1696,0.415,0.98,0.202,0.00211,0.185,118.512,0.4705976872655544,0
1697,0.538,0.215,0.0608,0.979,0.112,179.199,0.8068528748497056,0
1698,0.275,0.157,0.0636,0.89,0.304,73.289,0.22002559854609122,0
1700,0.361,0.062,0.0439,0.987,0.363,109.682,0.42167232752841055,0
1701,0.383,0.116,0.0354,0.991,0.0916,150.441,0.6475102366480311,0
1703,0.282,0.149,0.0415,0.993,0.462,91.09,0.3186575723491376,0
1704,0.132,0.0195,0.0445,0.993,0.14,81.616,0.26616393042957903,0
1705,0.289,0.0306,0.0446,0.987,0.118,125.61,0.5099263626239063,0
1706,0.43,0.00236,0.0794,0.995,0.371,173.332,0.7743449376381739,0
1707,0.23,0.217,0.0386,0.989,0.156,157.084,0.6843178430731554,0
1708,0.255,0.197,0.0361,0.983,0.177,119.609,0.47667595675951213,0
1709,0.387,0.0225,0.0569,0.976,0.119,119.532,0.4762493143246582,0
1710,0.265,0.0156,0.045,0.987,0.0359,71.978,0.2127615955318901,0
1714,0.387,0.0175,0.0412,0.966,0.267,162.671,0.7152743532488544,0
1716,0.549,0.124,0.032,0.981,0.0798,79.906,0.2566891438893168,0
1717,0.453,0.0385,0.0392,0.995,0.155,97.682,0.35518259742130665,0
1718,0.35,0.213,0.034,0.972,0.0396,127.975,0.523030380265848,0
1719,0.472,0.0584,0.0383,0.989,0.158,104.461,0.39274375412097806,0
1723,0.451,0.0992,0.0433,0.993,0.531,114.751,0.4497586976878196,0
1724,0.125,0.00615,0.0365,0.991,0.0585,70.116,0.2024446057436045,0
1725,0.538,0.00808,0.0939,0.995,0.281,103.729,0.3886878805844447,0
1726,0.417,0.184,0.037,0.574,0.296,109.459,0.42043672671058685,0
1728,0.287,0.292,0.0541,0.968,0.346,145.703,0.6212578748774096,0
1729,0.0916,0.104,0.0407,0.862,0.0364,86.803,0.2949041162683747,0
1730,0.246,0.0833,0.0488,0.992,0.161,92.413,0.3259880650934458,0
1732,0.462,0.182,0.0497,0.991,0.687,90.478,0.31526659611367525,0
1733,0.368,0.202,0.0364,0.992,0.835,100.867,0.3728300799539005,0
1734,0.15,0.0493,0.0372,0.978,0.067,181.665,0.8205165143867152,0
1735,0.362,0.208,0.0398,0.928,0.299,77.305,0.242277494888602,0
1736,0.376,0.00579,0.0576,0.996,0.0369,71.827,0.21192493309470906,0
1737,0.324,0.0333,0.0436,0.993,0.163,97.125,0.3520963657821685,0
1738,0.232,0.0892,0.0385,0.986,0.103,79.675,0.255409216584755,0
1739,0.51,0.0885,0.0676,0.992,0.396,81.7,0.2666293585403288,0
1741,0.339,0.0233,0.0595,0.995,0.0564,71.241,0.2086780179411455,0
1742,0.24,0.011,0.0463,0.995,0.161,63.033,0.16319904254788647,0
1744,0.138,0.0337,0.0476,0.989,0.181,72.134,0.2136259620232825,0
1745,0.157,0.00296,0.0405,0.991,0.0393,172.639,0.7705051557244887,0
1746,0.197,0.0527,0.0432,0.991,0.0386,82.876,0.27314535209082497,0
1747,0.339,0.00527,0.0387,0.988,0.0993,90.473,0.315238892059464,0
1748,0.372,0.00297,0.057,0.995,0.226,89.567,0.3102189174363776,0
1749,0.108,0.224,0.047,0.896,0.105,66.203,0.18076341291784642,0
1750,0.203,0.104,0.032,0.851,0.128,100.78,0.37234802941062395,0
1753,0.174,0.122,0.0401,0.97,0.0398,117.352,0.4641703466885344,0
1754,0.3,0.0132,0.0387,0.995,0.0934,83.693,0.27767219454895026,0
1755,0.355,0.0443,0.0355,0.994,0.149,76.587,0.2382991927038603,0
1756,0.319,0.00393,0.0412,0.994,0.0453,70.628,0.20528150089484093,0
1757,0.175,0.00886,0.0457,0.99,0.0336,66.935,0.18481928645437973,0
1758,0.305,0.00522,0.143,0.995,0.036,67.727,0.1892076086414486,0
1759,0.265,0.0322,0.0408,0.94,0.074,75.616,0.23291906537602713,0
1760,0.209,0.163,0.039,0.96,0.121,130.813,0.538755201436178,0
1761,0.243,0.111,0.0453,0.959,0.185,143.278,0.6078214085849323,0
